dataset,tipo_analisis,grupo,variable,valor
electrificacion,nulos_absolutos_por_pais,RUS,electricity_access_total,31
electrificacion,nulos_absolutos_por_pais,RUS,electricity_access_urban,31
electrificacion,nulos_absolutos_por_pais,RUS,electricity_consumption,32
electrificacion,nulos_absolutos_por_pais,RUS,gdp_per_unit_energy_use,32
electrificacion,nulos_absolutos_por_pais,RUS,private_investment_energy,40
electrificacion,nulos_absolutos_por_pais,RUS,year,0
electrificacion,nulos_absolutos_por_pais,RWA,country_code,0
electrificacion,nulos_absolutos_por_pais,RWA,electricity_access_rural,44
electrificacion,nulos_absolutos_por_pais,RWA,electricity_access_total,37
electrificacion,nulos_absolutos_por_pais,RWA,electricity_access_urban,33
electrificacion,nulos_absolutos_por_pais,RWA,electricity_consumption,32
electrificacion,nulos_absolutos_por_pais,RWA,gdp_per_unit_energy_use,32
electrificacion,nulos_absolutos_por_pais,RWA,private_investment_energy,57
electrificacion,nulos_absolutos_por_pais,RWA,year,0
electrificacion,nulos_absolutos_por_pais,SAS,country_code,0
electrificacion,nulos_absolutos_por_pais,SAS,electricity_access_rural,34
electrificacion,nulos_absolutos_por_pais,SAS,electricity_access_total,34
electrificacion,nulos_absolutos_por_pais,SAS,electricity_access_urban,34
electrificacion,nulos_absolutos_por_pais,SAS,electricity_consumption,31
electrificacion,nulos_absolutos_por_pais,SAS,gdp_per_unit_energy_use,31
electrificacion,nulos_absolutos_por_pais,SAS,private_investment_energy,32
electrificacion,nulos_absolutos_por_pais,SAS,year,0
electrificacion,nulos_absolutos_por_pais,SAU,country_code,0
electrificacion,nulos_absolutos_por_pais,SAU,electricity_access_rural,31
electrificacion,nulos_absolutos_por_pais,SAU,electricity_access_total,31
electrificacion,nulos_absolutos_por_pais,SAU,electricity_access_urban,31
electrificacion,nulos_absolutos_por_pais,SAU,electricity_consumption,32
electrificacion,nulos_absolutos_por_pais,SAU,gdp_per_unit_energy_use,32
electrificacion,nulos_absolutos_por_pais,SAU,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SAU,year,0
electrificacion,nulos_absolutos_por_pais,SDN,country_code,0
electrificacion,nulos_absolutos_por_pais,SDN,electricity_access_rural,31
electrificacion,nulos_absolutos_por_pais,SDN,electricity_access_total,31
electrificacion,nulos_absolutos_por_pais,SDN,electricity_access_urban,31
electrificacion,nulos_absolutos_por_pais,SDN,electricity_consumption,32
electrificacion,nulos_absolutos_por_pais,SDN,gdp_per_unit_energy_use,32
electrificacion,nulos_absolutos_por_pais,SDN,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SDN,year,0
electrificacion,nulos_absolutos_por_pais,SEN,country_code,0
electrificacion,nulos_absolutos_por_pais,SEN,electricity_access_rural,34
electrificacion,nulos_absolutos_por_pais,SEN,electricity_access_total,34
electrificacion,nulos_absolutos_por_pais,SEN,electricity_access_urban,34
electrificacion,nulos_absolutos_por_pais,SEN,electricity_consumption,31
electrificacion,nulos_absolutos_por_pais,SEN,gdp_per_unit_energy_use,31
electrificacion,nulos_absolutos_por_pais,SEN,private_investment_energy,54
electrificacion,nulos_absolutos_por_pais,SEN,year,0
electrificacion,nulos_absolutos_por_pais,SGP,country_code,0
electrificacion,nulos_absolutos_por_pais,SGP,electricity_access_rural,31
electrificacion,nulos_absolutos_por_pais,SGP,electricity_access_total,31
electrificacion,nulos_absolutos_por_pais,SGP,electricity_access_urban,31
electrificacion,nulos_absolutos_por_pais,SGP,electricity_consumption,31
electrificacion,nulos_absolutos_por_pais,SGP,gdp_per_unit_energy_use,31
electrificacion,nulos_absolutos_por_pais,SGP,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SGP,year,0
electrificacion,nulos_absolutos_por_pais,SLB,country_code,0
electrificacion,nulos_absolutos_por_pais,SLB,electricity_access_rural,43
electrificacion,nulos_absolutos_por_pais,SLB,electricity_access_total,40
electrificacion,nulos_absolutos_por_pais,SLB,electricity_access_urban,40
electrificacion,nulos_absolutos_por_pais,SLB,electricity_consumption,65
electrificacion,nulos_absolutos_por_pais,SLB,gdp_per_unit_energy_use,60
electrificacion,nulos_absolutos_por_pais,SLB,private_investment_energy,64
electrificacion,nulos_absolutos_por_pais,SLB,year,0
electrificacion,nulos_absolutos_por_pais,SLE,country_code,0
electrificacion,nulos_absolutos_por_pais,SLE,electricity_access_rural,51
electrificacion,nulos_absolutos_por_pais,SLE,electricity_access_total,41
electrificacion,nulos_absolutos_por_pais,SLE,electricity_access_urban,41
electrificacion,nulos_absolutos_por_pais,SLE,electricity_consumption,65
electrificacion,nulos_absolutos_por_pais,SLE,gdp_per_unit_energy_use,65
electrificacion,nulos_absolutos_por_pais,SLE,private_investment_energy,61
electrificacion,nulos_absolutos_por_pais,SLE,year,0
electrificacion,nulos_absolutos_por_pais,SLV,country_code,0
electrificacion,nulos_absolutos_por_pais,SLV,electricity_access_rural,32
electrificacion,nulos_absolutos_por_pais,SLV,electricity_access_total,32
electrificacion,nulos_absolutos_por_pais,SLV,electricity_access_urban,32
electrificacion,nulos_absolutos_por_pais,SLV,electricity_consumption,32
electrificacion,nulos_absolutos_por_pais,SLV,gdp_per_unit_energy_use,32
electrificacion,nulos_absolutos_por_pais,SLV,private_investment_energy,51
electrificacion,nulos_absolutos_por_pais,SLV,year,0
electrificacion,nulos_absolutos_por_pais,SMR,country_code,0
electrificacion,nulos_absolutos_por_pais,SMR,electricity_access_rural,31
electrificacion,nulos_absolutos_por_pais,SMR,electricity_access_total,31
electrificacion,nulos_absolutos_por_pais,SMR,electricity_access_urban,31
electrificacion,nulos_absolutos_por_pais,SMR,electricity_consumption,65
electrificacion,nulos_absolutos_por_pais,SMR,gdp_per_unit_energy_use,65
electrificacion,nulos_absolutos_por_pais,SMR,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SMR,year,0
electrificacion,nulos_absolutos_por_pais,SOM,country_code,0
electrificacion,nulos_absolutos_por_pais,SOM,electricity_access_rural,46
electrificacion,nulos_absolutos_por_pais,SOM,electricity_access_total,41
electrificacion,nulos_absolutos_por_pais,SOM,electricity_access_urban,41
electrificacion,nulos_absolutos_por_pais,SOM,electricity_consumption,65
electrificacion,nulos_absolutos_por_pais,SOM,gdp_per_unit_energy_use,65
electrificacion,nulos_absolutos_por_pais,SOM,private_investment_energy,64
electrificacion,nulos_absolutos_por_pais,SOM,year,0
electrificacion,nulos_absolutos_por_pais,SRB,country_code,0
electrificacion,nulos_absolutos_por_pais,SRB,electricity_access_rural,31
electrificacion,nulos_absolutos_por_pais,SRB,electricity_access_total,31
electrificacion,nulos_absolutos_por_pais,SRB,electricity_access_urban,31
electrificacion,nulos_absolutos_por_pais,SRB,electricity_consumption,31
electrificacion,nulos_absolutos_por_pais,SRB,gdp_per_unit_energy_use,36
electrificacion,nulos_absolutos_por_pais,SRB,private_investment_energy,60
electrificacion,nulos_absolutos_por_pais,SRB,year,0
electrificacion,nulos_absolutos_por_pais,SSA,country_code,0
electrificacion,nulos_absolutos_por_pais,SSA,electricity_access_rural,40
electrificacion,nulos_absolutos_por_pais,SSA,electricity_access_total,37
electrificacion,nulos_absolutos_por_pais,SSA,electricity_access_urban,37
electrificacion,nulos_absolutos_por_pais,SSA,electricity_consumption,32
electrificacion,nulos_absolutos_por_pais,SSA,gdp_per_unit_energy_use,32
electrificacion,nulos_absolutos_por_pais,SSA,private_investment_energy,64
electrificacion,nulos_absolutos_por_pais,SSA,year,0
electrificacion,nulos_absolutos_por_pais,SSD,country_code,0
electrificacion,nulos_absolutos_por_pais,SSD,electricity_access_rural,51
electrificacion,nulos_absolutos_por_pais,SSD,electricity_access_total,48
electrificacion,nulos_absolutos_por_pais,SSD,electricity_access_urban,41
electrificacion,nulos_absolutos_por_pais,SSD,electricity_consumption,54
electrificacion,nulos_absolutos_por_pais,SSD,gdp_per_unit_energy_use,65
electrificacion,nulos_absolutos_por_pais,SSD,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SSD,year,0
electrificacion,nulos_absolutos_por_pais,SSF,country_code,0
electrificacion,nulos_absolutos_por_pais,SSF,electricity_access_rural,42
electrificacion,nulos_absolutos_por_pais,SSF,electricity_access_total,37
electrificacion,nulos_absolutos_por_pais,SSF,electricity_access_urban,37
electrificacion,nulos_absolutos_por_pais,SSF,electricity_consumption,32
electrificacion,nulos_absolutos_por_pais,SSF,gdp_per_unit_energy_use,32
electrificacion,nulos_absolutos_por_pais,SSF,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SSF,year,0
electrificacion,nulos_absolutos_por_pais,SST,country_code,0
electrificacion,nulos_absolutos_por_pais,SST,electricity_access_rural,41
electrificacion,nulos_absolutos_por_pais,SST,electricity_access_total,40
electrificacion,nulos_absolutos_por_pais,SST,electricity_access_urban,37
electrificacion,nulos_absolutos_por_pais,SST,electricity_consumption,65
electrificacion,nulos_absolutos_por_pais,SST,gdp_per_unit_energy_use,60
electrificacion,nulos_absolutos_por_pais,SST,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SST,year,0
electrificacion,nulos_absolutos_por_pais,STP,country_code,0
electrificacion,nulos_absolutos_por_pais,STP,electricity_access_rural,41
electrificacion,nulos_absolutos_por_pais,STP,electricity_access_total,41
electrificacion,nulos_absolutos_por_pais,STP,electricity_access_urban,41
electrificacion,nulos_absolutos_por_pais,STP,electricity_consumption,65
electrificacion,nulos_absolutos_por_pais,STP,gdp_per_unit_energy_use,60
electrificacion,nulos_absolutos_por_pais,STP,private_investment_energy,63
electrificacion,nulos_absolutos_por_pais,STP,year,0
electrificacion,nulos_absolutos_por_pais,SUR,country_code,0
electrificacion,nulos_absolutos_por_pais,SUR,electricity_access_rural,40
electrificacion,nulos_absolutos_por_pais,SUR,electricity_access_total,40
electrificacion,nulos_absolutos_por_pais,SUR,electricity_access_urban,40
electrificacion,nulos_absolutos_por_pais,SUR,electricity_consumption,41
electrificacion,nulos_absolutos_por_pais,SUR,gdp_per_unit_energy_use,41
electrificacion,nulos_absolutos_por_pais,SUR,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SUR,year,0
electrificacion,nulos_absolutos_por_pais,SVK,country_code,0
electrificacion,nulos_absolutos_por_pais,SVK,electricity_access_rural,31
electrificacion,nulos_absolutos_por_pais,SVK,electricity_access_total,31
electrificacion,nulos_absolutos_por_pais,SVK,electricity_access_urban,31
electrificacion,nulos_absolutos_por_pais,SVK,electricity_consumption,31
electrificacion,nulos_absolutos_por_pais,SVK,gdp_per_unit_energy_use,31
electrificacion,nulos_absolutos_por_pais,SVK,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SVK,year,0
electrificacion,nulos_absolutos_por_pais,SVN,country_code,0
electrificacion,nulos_absolutos_por_pais,SVN,electricity_access_rural,31
electrificacion,nulos_absolutos_por_pais,SVN,electricity_access_total,31
electrificacion,nulos_absolutos_por_pais,SVN,electricity_access_urban,31
electrificacion,nulos_absolutos_por_pais,SVN,electricity_consumption,31
electrificacion,nulos_absolutos_por_pais,SVN,gdp_per_unit_energy_use,31
electrificacion,nulos_absolutos_por_pais,SVN,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SVN,year,0
electrificacion,nulos_absolutos_por_pais,SWE,country_code,0
electrificacion,nulos_absolutos_por_pais,SWE,electricity_access_rural,31
electrificacion,nulos_absolutos_por_pais,SWE,electricity_access_total,31
electrificacion,nulos_absolutos_por_pais,SWE,electricity_access_urban,31
electrificacion,nulos_absolutos_por_pais,SWE,electricity_consumption,31
electrificacion,nulos_absolutos_por_pais,SWE,gdp_per_unit_energy_use,31
electrificacion,nulos_absolutos_por_pais,SWE,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SWE,year,0
electrificacion,nulos_absolutos_por_pais,SWZ,country_code,0
electrificacion,nulos_absolutos_por_pais,SWZ,electricity_access_rural,41
electrificacion,nulos_absolutos_por_pais,SWZ,electricity_access_total,41
electrificacion,nulos_absolutos_por_pais,SWZ,electricity_access_urban,41
electrificacion,nulos_absolutos_por_pais,SWZ,electricity_consumption,32
electrificacion,nulos_absolutos_por_pais,SWZ,gdp_per_unit_energy_use,32
electrificacion,nulos_absolutos_por_pais,SWZ,private_investment_energy,64
electrificacion,nulos_absolutos_por_pais,SWZ,year,0
electrificacion,nulos_absolutos_por_pais,SXM,country_code,0
electrificacion,nulos_absolutos_por_pais,SXM,electricity_access_rural,51
electrificacion,nulos_absolutos_por_pais,SXM,electricity_access_total,31
electrificacion,nulos_absolutos_por_pais,SXM,electricity_access_urban,31
electrificacion,nulos_absolutos_por_pais,SXM,electricity_consumption,65
electrificacion,nulos_absolutos_por_pais,SXM,gdp_per_unit_energy_use,65
electrificacion,nulos_absolutos_por_pais,SXM,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SXM,year,0
electrificacion,nulos_absolutos_por_pais,SYC,country_code,0
electrificacion,nulos_absolutos_por_pais,SYC,electricity_access_rural,35
electrificacion,nulos_absolutos_por_pais,SYC,electricity_access_total,35
electrificacion,nulos_absolutos_por_pais,SYC,electricity_access_urban,35
electrificacion,nulos_absolutos_por_pais,SYC,electricity_consumption,65
electrificacion,nulos_absolutos_por_pais,SYC,gdp_per_unit_energy_use,60
electrificacion,nulos_absolutos_por_pais,SYC,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SYC,year,0
electrificacion,nulos_absolutos_por_pais,SYR,country_code,0
electrificacion,nulos_absolutos_por_pais,SYR,electricity_access_rural,41
electrificacion,nulos_absolutos_por_pais,SYR,electricity_access_total,41
electrificacion,nulos_absolutos_por_pais,SYR,electricity_access_urban,41
electrificacion,nulos_absolutos_por_pais,SYR,electricity_consumption,32
electrificacion,nulos_absolutos_por_pais,SYR,gdp_per_unit_energy_use,32
electrificacion,nulos_absolutos_por_pais,SYR,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,SYR,year,0
electrificacion,nulos_absolutos_por_pais,TCA,country_code,0
electrificacion,nulos_absolutos_por_pais,TCA,electricity_access_rural,31
electrificacion,nulos_absolutos_por_pais,TCA,electricity_access_total,31
electrificacion,nulos_absolutos_por_pais,TCA,electricity_access_urban,31
electrificacion,nulos_absolutos_por_pais,TCA,electricity_consumption,65
electrificacion,nulos_absolutos_por_pais,TCA,gdp_per_unit_energy_use,65
electrificacion,nulos_absolutos_por_pais,TCA,private_investment_energy,65
electrificacion,nulos_absolutos_por_pais,TCA,year,0
electrificacion,nulos_absolutos_por_pais,TCD,country_code,0
electrificacion,nulos_absolutos_por_pais,TCD,electricity_access_rural,41
electrificacion,nulos_absolutos_por_pais,TCD,electricity_access_total,38
electrificacion,nulos_absolutos_por_pais,TCD,electricity_access_urban,38
electrificacion,nulos_absolutos_por_pais,TCD,electricity_consumption,32
electrificacion,nulos_absolutos_por_pais,TCD,gdp_per_unit_energy_use,32
electrificacion,nulos_absolutos_por_pais,TCD,private_investment_energy,62
electrificacion,nulos_absolutos_por_pais,TCD,year,0
electrificacion,nulos_absolutos_por_pais,TEA,country_code,0
electrificacion,nulos_absolutos_por_pais,TEA,electricity_access_rural,41
electrificacion,nulos_absolutos_por_pais,TEA,electricity_access_total,41
electrificacion,nulos_absolutos_por_pais,TEA,electricity_access_urban,41
electrificacion,nulos_absolutos_por_pais,TEA,electricity_consumption,31
electrificacion,nulos_absolutos_por_pais,TEA,gdp_per_unit_energy_use,31
electrificacion,nulos_absolutos_por_pais,TEA,private_investment_energy,30
electrificacion,nulos_absolutos_por_pais,TEA,year,0
electrificacion,nulos_absolutos_por_pais,TEC,country_code,0
electrificacion,nulos_absolutos_por_pais,TEC,electricity_access_rural,37
electrificacion,nulos_absolutos_por_pais,TEC,electricity_access_total,31
electrificacion,nulos_absolutos_por_pais,TEC,electricity_access_urban,31
electrificacion,nulos_absolutos_por_pais,TEC,electricity_consumption,32
electrificacion,nulos_absolutos_por_pais,TEC,gdp_per_unit_energy_use,32
electrificacion,nulos_absolutos_por_pais,TEC,private_investment_energy,54
electrificacion,nulos_absolutos_por_pais,TEC,year,0
electrificacion,nulos_absolutos_por_pais,TGO,country_code,0
electrificacion,nulos_absolutos_por_pais,TGO,electricity_access_rural,39
electrificacion,nulos_absolutos_por_pais,TGO,electricity_access_total,39
